baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,2,1,30,30,0,10,10,1500218.0,1500218.0,1500218.0,68330398.0,0.0,437760.0,10140407.0,0.0
2,2,1,30,5,0,10,10,2503603.0,2503603.0,2503603.0,67838415.0,0.0,437760.0,10121954.0,0.0
2,2,1,60,0,0,10,10,1502639.0,1502639.0,1502639.0,68159200.0,0.0,437760.0,9998300.0,0.0
2,2,1,60,10,0,10,10,1502000.0,1502000.0,1502000.0,68396675.0,0.0,437760.0,10007989.0,0.0
2,2,1,60,2,0,10,10,2502030.0,2502030.0,2502030.0,67532981.0,0.0,437760.0,10017046.0,0.0
2,2,1,60,20,0,10,10,1502441.0,1502441.0,1502441.0,68506396.0,0.0,437760.0,10028925.0,0.0
2,2,1,60,30,0,10,10,2501296.0,2501296.0,2501296.0,67556892.0,0.0,437760.0,10027051.0,0.0
2,2,1,60,5,0,10,10,1501286.0,1501286.0,1501286.0,68591678.0,0.0,437760.0,10101943.0,0.0
3,0,1,120,0,0,10,0,0.0,0.0,0.0,49204538.0,0.0,161508.0,7350722.0,0.0
3,0,1,120,10,0,10,0,0.0,0.0,0.0,47292651.0,0.0,157752.0,7185688.0,0.0
3,0,1,120,2,0,10,0,0.0,0.0,0.0,46860038.0,0.0,157752.0,7180746.0,0.0
3,0,1,120,20,0,10,0,0.0,0.0,0.0,46925254.0,0.0,156500.0,7123506.0,0.0
3,0,1,120,30,0,10,0,0.0,0.0,0.0,46947976.0,0.0,156500.0,7128306.0,0.0
3,0,1,120,5,0,10,0,0.0,0.0,0.0,46969888.0,0.0,156500.0,7128036.0,0.0
3,0,1,30,0,0,10,0,0.0,0.0,0.0,48597055.0,0.0,160256.0,7295040.0,0.0
3,0,1,30,10,0,10,0,0.0,0.0,0.0,46948385.0,0.0,156500.0,7122692.0,0.0
3,0,1,30,2,0,10,10,8540347.0,8540347.0,8540347.0,60738731.0,0.0,434554.0,10012720.0,0.0
3,0,1,30,20,0,10,0,0.0,0.0,0.0,46954475.0,0.0,156500.0,7124045.0,0.0
3,0,1,30,30,0,10,0,0.0,0.0,0.0,3044905.0,0.0,10377.0,455781.0,0.0
3,0,1,30,5,0,10,0,0.0,0.0,0.0,47290216.0,0.0,157752.0,7184605.0,0.0
3,0,1,60,0,0,10,0,0.0,0.0,0.0,48977923.0,0.0,161508.0,7350184.0,0.0
3,0,1,60,10,0,10,0,0.0,0.0,0.0,46975977.0,0.0,156500.0,7128577.0,0.0
3,0,1,60,2,0,10,10,7538090.0,7538090.0,7538090.0,60893422.0,0.0,434554.0,10007036.0,0.0
3,0,1,60,20,0,10,0,0.0,0.0,0.0,47321883.0,0.0,157752.0,7185688.0,0.0
3,0,1,60,30,0,10,0,0.0,0.0,0.0,46950400.0,0.0,156500.0,7125058.0,0.0
3,0,1,60,5,0,10,0,0.0,0.0,0.0,47292651.0,0.0,157752.0,7184876.0,0.0
3,0,2,120,0,0,10,0,0.0,0.0,0.0,13943688.0,0.0,161508.0,2099558.0,0.0
3,0,2,120,10,0,10,0,0.0,0.0,0.0,13121823.0,0.0,157752.0,2042726.0,0.0
3,0,2,120,2,0,10,10,12723233.0,12723233.0,12723233.0,17234411.0,0.0,570912.0,3060286.0,0.0
3,0,2,120,20,0,10,10,11650890.0,11650890.0,11650890.0,17416062.0,0.0,589692.0,3060088.0,0.0
