baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,0,1,60,0,0,10,0,0.0,0.0,0.0,47545660.0,0.0,157752.0,7179934.0,16921.0
2,0,1,60,2,0,10,0,0.0,0.0,0.0,47545660.0,0.0,157752.0,7179934.0,16921.0
2,0,1,60,5,0,10,0,0.0,0.0,0.0,47512764.0,0.0,156500.0,7123636.0,21651.0
2,0,1,60,10,0,10,0,0.0,0.0,0.0,47464070.0,0.0,156500.0,7123904.0,22263.0
2,0,1,60,20,0,10,0,0.0,0.0,0.0,47537137.0,0.0,156500.0,7123906.0,22737.0
2,0,1,60,30,0,10,0,0.0,0.0,0.0,47404290.0,0.0,156500.0,7123636.0,16061.0
2,0,1,60,60,0,10,0,0.0,0.0,0.0,8537304.0,0.0,28796.0,1309996.0,10630.0
2,0,1,120,0,0,10,0,0.0,0.0,0.0,47751990.0,0.0,157752.0,7180816.0,16709.0
2,0,1,120,2,0,10,0,0.0,0.0,0.0,47486005.0,0.0,156500.0,7121738.0,20259.0
2,0,1,120,5,0,10,0,0.0,0.0,0.0,47950837.0,0.0,157752.0,7180669.0,18312.0
2,0,1,120,10,0,10,0,0.0,0.0,0.0,47394655.0,0.0,156500.0,7124174.0,20816.0
2,0,1,120,20,0,10,0,0.0,0.0,0.0,47476183.0,0.0,156500.0,7122282.0,16046.0
2,0,1,120,30,0,10,0,0.0,0.0,0.0,47855828.0,0.0,157752.0,7180131.0,17064.0
2,0,1,120,60,0,10,0,0.0,0.0,0.0,47490839.0,0.0,156500.0,7123365.0,24801.0
2,0,2,30,0,0,10,10,12551146.0,12551146.0,12551146.0,2255763.0,0.0,12845212.0,22.0,131.0
2,0,2,30,2,0,10,10,12555327.0,12555327.0,12555327.0,1918129.0,0.0,12637396.0,207.0,1228.0
2,0,2,30,5,0,10,10,16666899.0,16666899.0,16666899.0,2077333.0,0.0,12777703.0,117.0,694.0
2,0,2,30,10,0,10,10,12561205.0,12561205.0,12561205.0,2215600.0,0.0,12639873.0,0.0,0.0
2,0,2,30,20,0,10,10,15556500.0,15556500.0,15556500.0,2201954.0,0.0,12109100.0,163.0,964.0
2,0,2,30,30,0,10,0,0.0,0.0,0.0,2583145.0,0.0,30048.0,391454.0,79247.0
2,0,2,60,0,0,10,10,12618887.0,12618887.0,12618887.0,2461214.0,0.0,12884043.0,466.0,1803.0
2,0,2,60,2,0,10,10,12618887.0,12618887.0,12618887.0,2461214.0,0.0,12884043.0,466.0,1803.0
2,0,2,60,5,0,10,10,6612557.0,6612557.0,6612557.0,2434994.0,0.0,12238058.0,9742.0,57635.0
2,0,2,60,10,0,10,10,12576370.0,12576370.0,12576370.0,2093818.0,0.0,13123286.0,239.0,1417.0
2,0,2,60,20,0,10,10,12553130.0,12553130.0,12553130.0,2245881.0,0.0,12291915.0,0.0,0.0
2,0,2,60,30,0,10,10,12625883.0,12625883.0,12625883.0,2229832.0,0.0,12614903.0,219.0,1296.0
2,0,2,60,60,0,10,0,0.0,0.0,0.0,2591682.0,0.0,30048.0,394700.0,78630.0
2,0,2,120,0,0,10,10,15719630.0,15719630.0,15719630.0,2137796.0,0.0,12155390.0,4052.0,23973.0
2,0,2,120,2,0,10,10,13566930.0,13566930.0,13566930.0,2003711.0,0.0,11595747.0,0.0,0.0
2,0,2,120,5,0,10,0,0.0,0.0,0.0,2192864.0,0.0,12315652.0,0.0,0.0
2,0,2,120,10,0,10,0,0.0,0.0,0.0,2082796.0,0.0,13458616.0,0.0,0.0
2,0,2,120,20,0,10,10,12556369.0,12556369.0,12556369.0,2120413.0,0.0,12788993.0,0.0,0.0
2,0,2,120,30,0,10,10,13575340.0,13575340.0,13575340.0,2148581.0,0.0,12543617.0,0.0,0.0
2,0,2,120,60,0,10,10,12557847.0,12557847.0,12557847.0,2295941.0,0.0,12618648.0,241.0,1427.0
2,1,0,30,0,0,10,10,500510.0,500510.0,500510.0,68728317.0,0.0,431940.0,9987208.0,17369.0
2,1,0,30,2,0,10,10,500745.0,500745.0,500745.0,68844077.0,0.0,431940.0,9986123.0,19740.0
2,1,0,30,5,0,10,10,500006.0,500006.0,500006.0,68792903.0,0.0,431940.0,9986125.0,20593.0
2,1,0,30,10,0,10,10,500174.0,500174.0,500174.0,68858654.0,0.0,431940.0,9985851.0,20066.0
2,1,0,30,20,0,10,10,500756.0,500756.0,500756.0,68785518.0,0.0,431940.0,9987476.0,20367.0
2,1,0,30,30,0,10,0,0.0,0.0,0.0,24038972.0,0.0,27544.0,3515788.0,8073.0
2,1,0,60,0,0,10,10,500626.0,500626.0,500626.0,68792903.0,0.0,431940.0,9987476.0,19926.0
2,1,0,60,2,0,10,10,500478.0,500478.0,500478.0,68814850.0,0.0,431940.0,9988291.0,21767.0
2,1,0,60,5,0,10,10,500708.0,500708.0,500708.0,68813624.0,0.0,431940.0,9986937.0,20018.0
2,1,0,60,10,0,10,10,500241.0,500241.0,500241.0,68823351.0,0.0,431940.0,9986122.0,18879.0
2,1,0,60,20,0,10,10,500147.0,500147.0,500147.0,68880618.0,0.0,431940.0,9987208.0,22295.0
2,1,0,60,30,0,10,10,500018.0,500018.0,500018.0,68812381.0,0.0,431940.0,9986121.0,20237.0
2,1,0,60,60,0,10,0,0.0,0.0,0.0,22937891.0,0.0,26292.0,3355824.0,9601.0
2,1,0,120,0,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
2,1,0,120,2,0,10,10,500212.0,500212.0,500212.0,68749061.0,0.0,431940.0,9986934.0,20258.0
2,1,0,120,5,0,10,10,500465.0,500465.0,500465.0,68757567.0,0.0,431940.0,9986393.0,19971.0
2,1,0,120,10,0,10,10,500087.0,500087.0,500087.0,68808739.0,0.0,431940.0,9985853.0,20157.0
2,1,0,120,20,0,10,10,500134.0,500134.0,500134.0,68817264.0,0.0,431940.0,9987475.0,21509.0
2,1,0,120,30,0,10,10,500615.0,500615.0,500615.0,68931786.0,0.0,431940.0,9986937.0,21546.0
2,1,0,120,60,0,10,10,500026.0,500026.0,500026.0,68917152.0,0.0,431940.0,9987204.0,21283.0
2,1,2,30,0,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
2,1,2,30,2,0,10,10,1501538.0,1501538.0,1501538.0,19777784.0,0.0,431940.0,3014829.0,21713.0
2,1,2,30,5,0,10,10,2500935.0,2500935.0,2500935.0,19543466.0,0.0,431940.0,3013236.0,23501.0
2,1,2,30,10,0,10,10,1501908.0,1501908.0,1501908.0,20010133.0,0.0,431940.0,3065695.0,953519.0
2,1,2,30,20,0,10,10,1501549.0,1501549.0,1501549.0,19779512.0,0.0,431940.0,3109423.0,1420158.0
2,1,2,30,30,0,10,0,0.0,0.0,0.0,3484659.0,0.0,41316.0,534017.0,5289.0
2,1,2,60,0,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
2,1,2,60,2,0,10,10,1501272.0,1501272.0,1501272.0,19903237.0,0.0,431940.0,3050004.0,223098.0
2,1,2,60,5,0,10,10,2504863.0,2504863.0,2504863.0,19579945.0,0.0,431940.0,3013500.0,25431.0
2,1,2,60,10,0,10,10,2503479.0,2503479.0,2503479.0,18972898.0,0.0,1136816.0,3060591.0,795148.0
2,1,2,60,20,0,10,10,2501685.0,2501685.0,2501685.0,19448397.0,0.0,431940.0,3014318.0,321038.0
2,1,2,60,30,0,10,10,1500811.0,1500811.0,1500811.0,18761402.0,0.0,431940.0,3052431.0,949718.0
2,1,2,60,60,0,10,0,0.0,0.0,0.0,3499288.0,0.0,41316.0,534017.0,5777.0
2,1,2,120,0,0,10,10,1501740.0,1501740.0,1501740.0,3722843.0,0.0,12520995.0,0.0,0.0
2,1,2,120,2,0,10,10,2503450.0,2503450.0,2503450.0,18864499.0,0.0,772484.0,3101996.0,674544.0
2,1,2,120,5,0,10,10,1501259.0,1501259.0,1501259.0,18083888.0,0.0,627252.0,3060556.0,913672.0
2,1,2,120,10,0,10,10,2503271.0,2503271.0,2503271.0,19486281.0,0.0,431940.0,3012698.0,247981.0
2,1,2,120,20,0,10,10,2501757.0,2501757.0,2501757.0,19628595.0,0.0,431940.0,3014855.0,22505.0
